  0.654
  0.088
 -0.003
 -0.002
  0.065
 -0.058
  0.029
  0.009
 -0.082
  0.062
  0.001
 -0.019
 -0.031
  0.032
 -0.015
  0.088
  0.009
 -0.033
 -0.010
 -0.064
  0.031
 -0.059
 -0.012
 -0.083
 -0.088
  0.037
 -0.044
 -0.030
  0.029
 -0.026
  0.054
  0.088
 -0.072
  0.003
  0.032
 -0.082
  0.017
 -0.011
  0.033
 -0.079
 -0.063
  0.032
 -0.031
  0.088
 -0.080
 -0.045
 -0.033
  0.088
  0.029
 -0.006
 -0.039
  0.084
 -0.079
 -0.020
  0.061
  0.016
  0.077
  0.033
  0.031
  0.010
 -0.007
  0.063
 -0.007
 -0.032
 -0.060
  0.016
 -0.080
  0.001
 -0.040
  0.023
  0.020
 -0.009
  0.038
  0.017
 -0.065
 -0.020
  0.033
 -0.088
 -0.030
  0.033
 -0.085
 -0.008
  0.017
  0.002
 -0.001
 -0.014
  0.032
 -0.020
 -0.026
 -0.032
  0.033
 -0.088
 -0.088
  0.032
 -0.009
  0.015
  0.002
  0.021
 -0.066
  0.025
 -0.030
 -0.070
  0.067
 -0.059
  0.032
 -0.001
 -0.005
  0.029
  0.033
 -0.076
 -0.027
  0.016
 -0.033
 -0.087
  0.087
 -0.043
  0.028
  0.086
  0.029
 -0.034
  0.012
  0.078
 -0.026
 -0.005
 -0.028
 -0.008
  0.028
 -0.055
  0.034
 -0.004
  0.006
  0.028
  0.027
 -0.068
  0.076
  0.056
 -0.006
  0.005
  0.088
 -0.057
  0.033
  0.069
 -0.028
  0.027
  0.033
  0.087
 -0.086
  0.033
  0.051
 -0.085
  0.078
 -0.018
 -0.011
 -0.021
 -0.023
  0.015
  0.019
 -0.084
 -0.015
 -0.050
  0.052
 -0.068
  0.024
  0.034
 -0.041
 -0.013
  0.070
 -0.017
  0.054
 -0.013
 -0.028
 -0.027
  0.016
 -0.071
 -0.074
 -0.053
  0.042
 -0.086
 -0.012
  0.002
  0.034
 -0.073
  0.022
  0.019
 -0.034
 -0.088
 -0.007
  0.048
  0.033
 -0.008
  0.026
 -0.026
 -0.005
  0.022
 -0.012
  0.025
 -0.023
  0.003
  0.014
  0.033
 -0.034
  0.072
  0.077
 -0.018
  0.046
  0.085
 -0.073
  0.023
 -0.047
 -0.087
 -0.027
 -0.022
 -0.086
  0.045
 -0.049
 -0.011
  0.075
 -0.014
  0.033
 -0.075
 -0.025
 -0.004
 -0.004
  0.021
  0.030
 -0.010
  0.025
 -0.036
 -0.035
 -0.011
  0.013
  0.081
  0.087
 -0.024
  0.034
  0.018
  0.082
 -0.024
 -0.033
 -0.018
 -0.024
  0.085
  0.084
 -0.030
  0.029
  0.083
 -0.019
 -0.031
 -0.032
 -0.081
  0.021
 -0.030
 -0.024
 -0.031
 -0.031
 -0.063

