-40823876177.845711,743380114115.340700
-42080370676.843498,747212504341.312870
-43336765206.306534,751043119428.776980
-44593058372.689926,754871977854.358890
-45849248841.239304,758699097809.427490
-47105335334.021187,762524497205.861330
-48361316628.022926,766348193681.673460
-49617191553.319572,770170204606.497680
-50872958991.305008,773990547086.940550
-52128617872.984970,777809237971.802370
-53384167177.329521,781626293857.172000
-54639605929.682747,785441731091.397950
-55894933200.227486,789255565779.940060
-57150148102.502991,793067813790.104860
-58405249791.973587,796878490755.667720
-59660237464.646362,800687612081.384890
-60915110355.736031,804495192947.399050
-62169867738.375320,808301248313.540890
-63424508922.369080,812105792923.529420
-64679033252.990532,815908841309.074340
-65933440109.818146,819710407793.882690
-67187728905.611603,823510506497.572880
-68441899085.225441,827309151339.497680
-69695950124.559006,831106356042.480100
-70949881529.541382,834902134136.463010
-72203692835.150024,838696498962.075680
-73457383604.461960,842489463674.119750
-74710953427.736267,846281041244.975710
-75964401921.526794,850071244467.932620
-77217728727.824005,853860085960.443850
-78470933513.224930,857647578167.309200
-79724015968.130280,861433733363.786500
-80976975805.967636,865218563658.634400
-82229812762.439896,869002080997.087650
-83482526594.798111,872784297163.767090
-84735117081.137772,876565223785.526120
-85987584019.717804,880344872334.234740
-87239927228.301422,884123254129.502810
-88492146543.518188,887900380341.345460
-89744241820.246399,891676261992.789670
-90996212931.015259,895450909962.425900
-92248059765.426010,899224334986.904660
-93499782229.591522,902996547663.380130
-94751380245.593567,906767558451.901490
-96002853750.957306,910537377677.754270
-97254202698.142334,914306015533.752080
-98505427054.049728,918073482082.480220
-99756526799.544601,921839787258.492680
-101007501928.993610,925604940870.463130
-102258352449.816880,929368952603.291500
-103509078382.054030,933131832020.166990
-104759679757.943570,936893588564.588620
-106010156621.515460,940654231562.344480
-107260509028.196260,944413770223.450200
-108510737044.426590,948172213644.048710
-109760840747.290280,951929570808.270750
-111010820224.155060,955685850590.058230
-112260675572.324280,959441061754.950810
-113510406898.699330,963195212961.837040
-114760014319.452420,966948312764.669680
-116009497959.709380,970700369614.147950
-117258857953.242190,974451391859.365720
-118508094442.170810,978201387749.427610
-119757207576.674240,981950365435.032840
-121006197514.710250,985698332970.028690
-122255064421.743650,989445298312.932980
-123503808470.482880,993191269328.427610
-124752429840.624480,996936253788.822510
-126000928718.605410,1000680259375.491700
-127249305297.362700,1004423293680.281600
-128497559776.100520,1008165364206.892800
-129745692360.064180,1011906478372.234500
-130993703260.320920,1015646643507.754200
-132241592693.547390,1019385866860.741200
-133489360881.823380,1023124155595.606800
-134737008052.431870,1026861516795.138900
-135984534437.665010,1030597957461.734000
-137231940274.635890,1034333484518.606100
-138479225805.096040,1038068104810.972700
-139726391275.258270,1041801825107.219100
-140973436935.624850,1045534652100.041500
-142220363040.820920,1049266592407.568100
-143467169849.432650,1052997652574.460400
-144713857623.850460,1056727839072.994400
-145960426630.116760,1060457158304.121200
-147206877137.778320,1064185616598.509400
-148453209419.742920,1067913220217.568100
-149699423752.140380,1071639975354.451500
-150945520414.187680,1075365888135.045400
-152191499688.058070,1079090964618.935900
-153437361858.754150,1082815210800.361300
-154683107213.984560,1086538632609.146700
-155928736044.044530,1090261235911.621800
-157174248641.699830,1093983026511.522800
-158419645302.074310,1097704010150.878800
-159664926322.540620,1101424192510.881300
-160910092002.614260,1105143579212.740500
