    0.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    2.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    1.006350,    1.408062,    1.600500,    1.708982,    1.778652,    1.828074,    1.865908,    1.896658,    1.922905,    1.946246,    1.967752,    1.988187,    2.008149,    2.028130,    2.048590,    2.069979,    2.092793,    2.117607,    2.145146,    2.176364,    2.212599,    2.255813,    2.309047,    2.377313,    2.469488,    2.602756,    2.814128,    3.193765,    3.992186,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.617346,    1.025417,    1.284981,    1.456813,    1.577590,    1.667787,    1.738952,    1.797883,    1.848780,    1.894401,    1.936647,    1.976931,    2.016355,    2.055868,    2.096331,    2.138619,    2.183666,    2.232572,    2.286686,    2.347784,    2.418286,    2.501668,    2.603119,    2.730766,    2.897924,    3.127444,    3.460017,    3.968762,    4.774988,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.437637,    0.791311,    1.057245,    1.255762,    1.407195,    1.526625,    1.624346,    1.707260,    1.780071,    1.846068,    1.907662,    1.966686,    2.024641,    2.082815,    2.142420,    2.204660,    2.270848,    2.342481,    2.421401,    2.509941,    2.611233,    2.729575,    2.871108,    3.044805,    3.264086,    3.549144,    3.929787,    4.446313,    5.139021,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.341914,    0.644998,    0.897002,    1.101899,    1.268922,    1.407322,    1.524708,    1.626929,    1.718370,    1.802361,    1.881466,    1.957753,    2.032944,    2.108585,    2.186116,    2.267009,    2.352822,    2.445350,    2.546714,    2.659572,    2.787325,    2.934483,    3.107097,    3.313413,    3.564590,    3.875366,    4.263748,    4.747737,    5.334808,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.285056,    0.549832,    0.783970,    0.986040,    1.159440,    1.309220,    1.440462,    1.557615,    1.664392,    1.763817,    1.858397,    1.950221,    2.041132,    2.132784,    2.226791,    2.324755,    2.428415,    2.539690,    2.660845,    2.794587,    2.944290,    3.114175,    3.309614,    3.537348,    3.805669,    4.124113,    4.502207,    4.946148,    5.452510,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.248518,    0.485391,    0.703127,    0.899024,    1.073777,    1.229904,    1.370571,    1.498989,    1.618089,    1.730486,    1.838447,    1.944005,    2.048966,    2.155053,    2.263907,    2.377229,    2.496785,    2.624555,    2.762756,    2.914010,    3.081397,    3.268632,    3.480103,    3.720949,    3.996827,    4.313386,    4.674944,    5.082225,    5.529127,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.223680,    0.440184,    0.644281,    0.833342,    1.006991,    1.166325,    1.313268,    1.450033,    1.578896,    1.701999,    1.821365,    1.938835,    2.056172,    2.175026,    2.297064,    2.423942,    2.557440,    2.699442,    2.852081,    3.017715,    3.199072,    3.399207,    3.621562,    3.869798,    4.147561,    4.457856,    4.802117,    5.178782,    5.581827,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.206074,    0.407505,    0.600639,    0.783312,    0.954791,    1.115484,    1.266507,    1.409415,    1.545907,    1.677759,    1.806679,    1.934359,    2.062398,    2.192402,    2.325933,    2.464623,    2.610130,    2.764259,    2.928914,    3.106213,    3.298418,    3.508004,    3.737513,    3.989472,    4.266041,    4.568602,    4.897057,    5.249084,    5.619457,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.193179,    0.383251,    0.567663,    0.744726,    0.913711,    1.074675,    1.228309,    1.375673,    1.518097,    1.656989,    1.793843,    1.930118,    2.067312,    2.206874,    2.350313,    2.499111,    2.654856,    2.819147,    2.993720,    3.180350,    3.380931,    3.597347,    3.831467,    4.084908,    4.358867,    4.653714,    4.968635,    5.301170,    5.646990,    6.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
