8.640000e+004,1.500000e+011,1.296000e+009,-4.660412e+033,1.350000e+040
1.728000e+005,1.499557e+011,2.591618e+009,-4.659823e+033,1.350000e+040
2.592000e+005,1.498672e+011,3.886470e+009,-4.659233e+033,1.350000e+040
3.456000e+005,1.497344e+011,5.180174e+009,-4.658640e+033,1.350000e+040
4.320000e+005,1.495573e+011,6.472344e+009,-4.658044e+033,1.350000e+040
5.184000e+005,1.493357e+011,7.762593e+009,-4.657443e+033,1.350000e+040
6.048000e+005,1.490697e+011,9.050530e+009,-4.656836e+033,1.350000e+040
6.912000e+005,1.487591e+011,1.033576e+010,-4.656223e+033,1.350000e+040
7.776000e+005,1.484039e+011,1.161789e+010,-4.655601e+033,1.350000e+040
8.640000e+005,1.480038e+011,1.289651e+010,-4.654971e+033,1.350000e+040
9.504000e+005,1.475588e+011,1.417121e+010,-4.654330e+033,1.350000e+040
1.036800e+006,1.470687e+011,1.544158e+010,-4.653678e+033,1.350000e+040
1.123200e+006,1.465332e+011,1.670720e+010,-4.653013e+033,1.350000e+040
1.209600e+006,1.459523e+011,1.796763e+010,-4.652334e+033,1.350000e+040
1.296000e+006,1.453257e+011,1.922243e+010,-4.651639e+033,1.350000e+040
1.382400e+006,1.446532e+011,2.047116e+010,-4.650928e+033,1.350000e+040
1.468800e+006,1.439345e+011,2.171334e+010,-4.650198e+033,1.350000e+040
1.555200e+006,1.431692e+011,2.294852e+010,-4.649447e+033,1.350000e+040
1.641600e+006,1.423573e+011,2.417620e+010,-4.648675e+033,1.350000e+040
1.728000e+006,1.414982e+011,2.539589e+010,-4.647878e+033,1.350000e+040
1.814400e+006,1.405917e+011,2.660706e+010,-4.647056e+033,1.350000e+040
1.900800e+006,1.396374e+011,2.780919e+010,-4.646205e+033,1.350000e+040
1.987200e+006,1.386349e+011,2.900172e+010,-4.645324e+033,1.350000e+040
2.073600e+006,1.375839e+011,3.018409e+010,-4.644409e+033,1.350000e+040
2.160000e+006,1.364838e+011,3.135570e+010,-4.643459e+033,1.350000e+040
2.246400e+006,1.353342e+011,3.251595e+010,-4.642470e+033,1.350000e+040
2.332800e+006,1.341347e+011,3.366418e+010,-4.641439e+033,1.350000e+040
2.419200e+006,1.328846e+011,3.479974e+010,-4.640362e+033,1.350000e+040
2.505600e+006,1.315835e+011,3.592193e+010,-4.639236e+033,1.350000e+040
2.592000e+006,1.302308e+011,3.703002e+010,-4.638056e+033,1.350000e+040
2.678400e+006,1.288258e+011,3.812326e+010,-4.636818e+033,1.350000e+040
2.764800e+006,1.273679e+011,3.920084e+010,-4.635517e+033,1.350000e+040
2.851200e+006,1.258564e+011,4.026193e+010,-4.634147e+033,1.350000e+040
2.937600e+006,1.242906e+011,4.130564e+010,-4.632703e+033,1.350000e+040
3.024000e+006,1.226697e+011,4.233104e+010,-4.631176e+033,1.350000e+040
3.110400e+006,1.209929e+011,4.333715e+010,-4.629561e+033,1.350000e+040
3.196800e+006,1.192593e+011,4.432293e+010,-4.627848e+033,1.350000e+040
3.283200e+006,1.174681e+011,4.528728e+010,-4.626029e+033,1.350000e+040
3.369600e+006,1.156182e+011,4.622903e+010,-4.624093e+033,1.350000e+040
