150000000000.000000,1296000000.000000
149955746037.003420,2591617645.759709
149867226862.559080,3886470275.799027
149734415001.902100,5180174274.399675
149557266699.859470,6472344420.591834
149335721834.875000,7762593230.209778
149069703800.763610,9050530288.042221
148759119355.656490,10335761567.019123
148403858437.446290,11617888731.265787
148003793944.883210,12896508419.715830
147558781483.308560,14171211506.804811
147068659073.838960,15441582336.563839
146533246824.632050,16707197926.194088
145952346562.670720,17967627134.925625
145325741424.296110,19222429793.642849
144653195402.498170,20471155790.389469
143934452848.734070,21713344106.442455
143169237926.787320,22948521797.159950
142357254015.901370,24176202911.254951
141498183060.117980,25395887341.515316
140591684860.419800,26607059599.270493
139637396305.915190,27809187504.083553
138634930539.907040,29001720779.208797
137583876056.252590,30184089542.282784
136483795720.943480,31355702679.489494
135334225713.308440,32515946090.034077
134134674380.660400,33664180786.145443
132884620999.568740,34799740831.971741
131583514436.228680,35921931102.593597
130230771697.615920,37030024841.909882
128825776364.247340,38123260995.291290
127367876894.408400,39200841289.579041
125856384788.645110,40261927029.145569
124290572602.143430,41305635572.230728
122669671791.319020,42331036446.497482
120992870379.507350,43337147056.567574
119259310425.065230,44322927929.017776
117468085273.462130,45287277431.718575
115618236573.047010,46229025894.205757
113708751032.119580,47146929043.652298
111738556892.720490,48039660656.532799
109706520094.197200,48905804308.721489
107611440097.134000,49743844085.879395
105452045335.712040,50552154090.739906
103226988264.084410,51328986553.245468
100934839960.060420,52072458312.087921
98574084247.524765,52780535390.351913
96143111297.922974,53451015331.454834
93640210671.354080,54081506891.565887
91063563760.117035,54669406597.451988
88411235603.143112,55211871569.355026
85681166050.376297,55705787870.595810
82871160274.476517,56147733470.522804
79978878657.172699,56533934683.633965
77001826125.145615,56860214659.582253
73937341084.515076,57121932125.034515
70782584217.649796,57313908089.705872
67534527582.387672,57430337584.722420
64189944724.951157,57464682644.951286
60745402935.939438,57409541597.891693
57197259426.689133,57256488166.022957
53541664214.816780,56995871763.458328
49774574101.973938,56616567434.935745
45891784668.227783,56105659802.471710
41888991312.810669,55448039653.749954
37761897103.326401,54625883705.303589
33506396423.000748,53617976576.931145
29118882478.155876,52398817721.113113
24596759777.092506,50937433234.347527
19939301161.792587,49195781584.016205
15149094588.709187,47126603934.461075
10234519239.175718,44670533323.398918
5214052857.628145,41752280878.125259
123885769.647889,38275889965.167374
-4968481314.990675,34119785552.778194
-9940145192.886910,29134782475.286819
-14572488986.145336,23155224825.042046
-18496217834.093510,16049700403.530970
-21165760647.718739,7855882673.532139
-22003665111.039223,-1017765855.833069
-20791346996.055336,-9796582613.921711
-17873720960.199261,-17771882893.151669
-13844567875.609745,-24641989207.082024
-9204860428.065023,-30425367920.883770
-4279762434.355154,-35265428434.906807
740402841.428422,-39322130413.521667
5748447929.274306,-42735140088.359283
10685093249.106731,-45617349253.933739
15518277709.960501,-48057858003.039124
20231478855.656860,-50126795806.557701
24817127565.970764,-51879701602.299561
29272847283.356167,-53360993474.766075
33599269569.733349,-54606591179.680382
37798744079.141830,-55645869358.995720
41874566091.905296,-56503111048.955345
45830509461.586784,-57198595450.073029
49670543057.576210,-57749419092.844170
53398659187.718155,-58170121979.102875
57018771232.166306,-58473170022.812752
60534654457.569168,-58669330644.615616
63949913919.537300,-58767968138.541443
67267969371.374176,-58777278191.346397
70492050792.170181,-58704475794.245857
73625200453.361771,-58555947109.987579
76670278901.083008,-58337373206.346176
79629973164.381760,-58053831637.216026
82506806101.785538,-57709880434.984375
85303146190.806137,-57309628027.124504
88021217321.657043,-56856791804.023605
90663108325.076324,-56354747472.051003
93230782075.003448,-55806570874.641136
95726084079.558411,-55215073618.028992
98150750521.127441,-54582833570.694542
100506415736.815930,-53912221097.184906
102794619149.695220,-53205421723.545540
105016811672.895080,-52464455802.544144
107174361615.198960,-51691195644.321533
109268560120.083530,-50887380496.112160
111300626171.259980,-50054629688.738541
113271711197.499010,-49194454214.260307
115182903308.383210,-48308266955.806778
117035231190.983280,-47397391755.198463
118829667695.537080,-46463071474.877106
120567133136.180130,-45506475186.671364
122248498330.734760,-44528704600.046280
123874587401.578740,-43530799825.944412
125446180357.721100,-42513744558.507881
126964015476.435070,-41478470745.381630
128428791501.147050,-40425862807.542328
129841169670.756960,-39356761461.355827
131201775594.169340,-38271967188.580002
132511200982.538250,-37172243394.088432
133770005250.567900,-36058319286.022003
134978716997.154660,-34930892508.738770
136137835374.698200,-33790631555.211056
137247831355.540130,-32638177982.317211
138309148903.201140,-31474148449.713345
139322206055.372990,-30299136600.582241
140287395924.974760,-29113714800.486732
141205087624.994600,-27918435748.756920
142075627122.304960,-26713833975.276081
142899338025.154140,-25500427234.165890
143676522308.595210,-24278717804.680340
144407460981.711000,-23049193708.575970
145092414700.125580,-21812329852.313904
145731624326.956850,-20568589101.649933
146325311445.054810,-19318423295.468086
146873678823.087520,-18062274205.098595
147376910837.773190,-16800574444.822460
147835173854.315580,-15533748338.792976
148248616566.873990,-14262212749.192001
148617370300.689240,-12986377870.078995
148941549277.290410,-11706647991.078169
149221250844.021970,-10423422234.779001
149456555668.955900,-9137095271.493647
149647527902.086580,-7848058014.818179
149794215303.546970,-6556698301.280262
149896649339.431000,-5263401557.221424
149954845245.657590,-3968551455.955779
149968802060.166470,-2672530568.167306
149938502623.592470,-1375721008.453561
149863913548.422000,-78505080.894280
149744985156.494020,1218734073.481694
149581651384.563350,2515611824.438391
149373829657.499050,3811741392.546834
149121420728.540950,5106733178.465278
148824308485.884000,6400194078.383990
148482359724.699920,7691726782.409893
148095423883.539120,8980929052.513807
