    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000004,    0.000004,    0.000005,    0.000006,    0.000006,    0.000007,    0.000008,    0.000010,    0.000011,    0.000013,    0.000014,    0.000016,    0.000019,    0.000021,    0.000024,    0.000028,    0.000032,    0.000036,    0.000041,    0.000046,    0.000053,    0.000059,    0.000067,    0.000076,    0.000086,    0.000097,    0.000109,    0.000123,    0.000138,    0.000155,    0.000175,    0.000196,    0.000219,    0.000246,    0.000275,    0.000307,    0.000343,    0.000383,    0.000427,    0.000476,    0.000529,    0.000588,    0.000654,    0.000726,    0.000804,    0.000891,    0.000987,    0.001091,    0.001206,    0.001331,    0.001468,    0.001618,    0.001782,    0.001960,    0.002155,    0.002366,    0.002597,    0.002847,    0.003119,    0.003415,    0.003735,    0.004081,    0.004456,    0.004862,    0.005300,    0.005773,    0.006283,    0.006833,    0.007425,    0.008062,    0.008746,    0.009482,    0.010272,    0.011119,    0.012027,    0.012999,    0.014040,    0.015153,    0.016343,    0.017613,    0.018970,    0.020417,    0.021959,    0.023603,    0.025353,    0.027216,    0.029198,    0.031305,    0.033545,    0.035924,    0.038452,    0.041136,    0.043984,    0.047007,    0.050215,    0.053619,    0.057230,    0.061062,    0.065127,    0.069442,    0.074024,    0.078889,    0.084059,    0.089555,    0.095403,    0.101631,    0.108269,    0.115355,    0.122927,    0.131033,    0.139725,    0.149065,    0.159126,    0.169991,    0.181759,    0.194551,    0.208507,    0.223801,    0.240643,    0.259294,    0.280080,    0.303415,    0.329832,    0.360026,    0.394928,    0.435804,    0.484429,    0.543365,    0.616453,    0.709708,    0.833103,    1.004360,    1.257822,    1.667494,    2.413693,    3.997455,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000003,    0.000004,    0.000005,    0.000005,    0.000006,    0.000007,    0.000008,    0.000010,    0.000011,    0.000013,    0.000015,    0.000017,    0.000019,    0.000022,    0.000025,    0.000029,    0.000033,    0.000038,    0.000043,    0.000049,    0.000056,    0.000063,    0.000072,    0.000082,    0.000093,    0.000105,    0.000119,    0.000134,    0.000152,    0.000172,    0.000194,    0.000218,    0.000246,    0.000276,    0.000311,    0.000349,    0.000391,    0.000439,    0.000491,    0.000550,    0.000614,    0.000686,    0.000766,    0.000854,    0.000951,    0.001058,    0.001176,    0.001307,    0.001450,    0.001608,    0.001781,    0.001972,    0.002181,    0.002410,    0.002660,    0.002934,    0.003234,    0.003561,    0.003918,    0.004307,    0.004730,    0.005190,    0.005691,    0.006235,    0.006825,    0.007464,    0.008157,    0.008906,    0.009717,    0.010592,    0.011538,    0.012557,    0.013656,    0.014839,    0.016112,    0.017480,    0.018950,    0.020528,    0.022221,    0.024035,    0.025978,    0.028058,    0.030282,    0.032659,    0.035198,    0.037908,    0.040799,    0.043881,    0.047165,    0.050662,    0.054383,    0.058343,    0.062552,    0.067027,    0.071780,    0.076829,    0.082189,    0.087879,    0.093917,    0.100323,    0.107120,    0.114331,    0.121982,    0.130099,    0.138714,    0.147859,    0.157570,    0.167887,    0.178856,    0.190524,    0.202948,    0.216190,    0.230319,    0.245417,    0.261574,    0.278896,    0.297503,    0.317538,    0.339167,    0.362584,    0.388022,    0.415760,    0.446134,    0.479554,    0.516527,    0.557682,    0.603817,    0.655950,    0.715406,    0.783938,    0.863911,    0.958595,    1.072624,    1.212777,    1.389309,    1.618376,    1.926540,    2.359454,    2.998477,    3.989832,    5.576134,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000004,    0.000004,    0.000005,    0.000006,    0.000007,    0.000008,    0.000009,    0.000011,    0.000012,    0.000014,    0.000017,    0.000019,    0.000022,    0.000025,    0.000029,    0.000033,    0.000038,    0.000043,    0.000049,    0.000056,    0.000064,    0.000073,    0.000083,    0.000095,    0.000108,    0.000122,    0.000139,    0.000157,    0.000178,    0.000202,    0.000228,    0.000257,    0.000290,    0.000327,    0.000368,    0.000414,    0.000466,    0.000523,    0.000586,    0.000657,    0.000736,    0.000824,    0.000921,    0.001028,    0.001147,    0.001279,    0.001425,    0.001585,    0.001763,    0.001958,    0.002173,    0.002409,    0.002669,    0.002955,    0.003268,    0.003611,    0.003986,    0.004397,    0.004846,    0.005336,    0.005870,    0.006453,    0.007087,    0.007777,    0.008527,    0.009342,    0.010226,    0.011184,    0.012221,    0.013344,    0.014558,    0.015870,    0.017286,    0.018814,    0.020459,    0.022232,    0.024138,    0.026188,    0.028391,    0.030754,    0.033290,    0.036007,    0.038917,    0.042032,    0.045363,    0.048924,    0.052726,    0.056785,    0.061114,    0.065729,    0.070646,    0.075882,    0.081455,    0.087383,    0.093685,    0.100384,    0.107500,    0.115057,    0.123080,    0.131595,    0.140631,    0.150218,    0.160388,    0.171176,    0.182620,    0.194762,    0.207645,    0.221319,    0.235837,    0.251260,    0.267651,    0.285085,    0.303643,    0.323416,    0.344510,    0.367040,    0.391142,    0.416969,    0.444700,    0.474541,    0.506734,    0.541563,    0.579365,    0.620543,    0.665581,    0.715068,    0.769726,    0.830449,    0.898357,    0.974875,    1.061832,    1.161619,    1.277413,    1.413511,    1.575848,    1.772799,    2.016446,    2.324610,    2.724022,    3.255016,    3.977160,    4.971044,    6.317259,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000004,    0.000004,    0.000005,    0.000006,    0.000007,    0.000008,    0.000009,    0.000011,    0.000012,    0.000014,    0.000017,    0.000019,    0.000022,    0.000025,    0.000029,    0.000033,    0.000038,    0.000044,    0.000050,    0.000057,    0.000066,    0.000075,    0.000086,    0.000098,    0.000111,    0.000126,    0.000144,    0.000163,    0.000185,    0.000210,    0.000237,    0.000268,    0.000303,    0.000342,    0.000386,    0.000435,    0.000490,    0.000552,    0.000620,    0.000696,    0.000781,    0.000875,    0.000980,    0.001097,    0.001226,    0.001369,    0.001528,    0.001703,    0.001897,    0.002111,    0.002347,    0.002607,    0.002893,    0.003208,    0.003554,    0.003934,    0.004351,    0.004807,    0.005307,    0.005854,    0.006451,    0.007104,    0.007815,    0.008591,    0.009435,    0.010354,    0.011352,    0.012436,    0.013613,    0.014888,    0.016269,    0.017764,    0.019380,    0.021126,    0.023011,    0.025044,    0.027234,    0.029593,    0.032130,    0.034859,    0.037789,    0.040935,    0.044309,    0.047925,    0.051797,    0.055941,    0.060374,    0.065111,    0.070169,    0.075569,    0.081328,    0.087467,    0.094008,    0.100972,    0.108383,    0.116266,    0.124648,    0.133554,    0.143016,    0.153062,    0.163728,    0.175046,    0.187055,    0.199794,    0.213307,    0.227639,    0.242840,    0.258964,    0.276070,    0.294222,    0.313490,    0.333953,    0.355696,    0.378814,    0.403414,    0.429615,    0.457553,    0.487380,    0.519270,    0.553421,    0.590065,    0.629466,    0.671934,    0.717832,    0.767590,    0.821716,    0.880822,    0.945646,    1.017084,    1.096243,    1.184493,    1.283554,    1.395610,    1.523464,    1.670768,    1.842333,    2.044591,    2.286242,    2.579171,    2.939686,    3.389997,    3.959490,    4.684147,    5.599955,    6.721872,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000003,    0.000004,    0.000005,    0.000006,    0.000006,    0.000007,    0.000009,    0.000010,    0.000012,    0.000013,    0.000016,    0.000018,    0.000021,    0.000024,    0.000027,    0.000032,    0.000036,    0.000042,    0.000048,    0.000055,    0.000063,    0.000072,    0.000082,    0.000094,    0.000107,    0.000122,    0.000139,    0.000158,    0.000179,    0.000203,    0.000231,    0.000261,    0.000296,    0.000335,    0.000378,    0.000427,    0.000482,    0.000543,    0.000612,    0.000688,    0.000773,    0.000869,    0.000974,    0.001092,    0.001223,    0.001368,    0.001530,    0.001708,    0.001906,    0.002125,    0.002367,    0.002634,    0.002928,    0.003253,    0.003610,    0.004003,    0.004434,    0.004908,    0.005428,    0.005998,    0.006621,    0.007303,    0.008049,    0.008863,    0.009750,    0.010718,    0.011771,    0.012917,    0.014162,    0.015515,    0.016982,    0.018573,    0.020295,    0.022160,    0.024175,    0.026353,    0.028704,    0.031239,    0.033970,    0.036912,    0.040076,    0.043478,    0.047133,    0.051055,    0.055261,    0.059770,    0.064598,    0.069765,    0.075290,    0.081195,    0.087500,    0.094230,    0.101408,    0.109059,    0.117210,    0.125888,    0.135122,    0.144943,    0.155384,    0.166478,    0.178262,    0.190774,    0.204054,    0.218146,    0.233095,    0.248951,    0.265766,    0.283597,    0.302506,    0.322559,    0.343827,    0.366391,    0.390335,    0.415754,    0.442754,    0.471450,    0.501973,    0.534466,    0.569094,    0.606041,    0.645516,    0.687759,    0.733044,    0.781689,    0.834062,    0.890593,    0.951787,    1.018242,    1.090668,    1.169918,    1.257022,    1.353233,    1.460090,    1.579496,    1.713831,    1.866087,    2.040072,    2.240656,    2.474116,    2.748564,    3.074450,    3.465083,    3.936891,    4.508878,    5.200046,    6.022796,    6.970295,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000004,    0.000004,    0.000005,    0.000006,    0.000007,    0.000008,    0.000009,    0.000010,    0.000012,    0.000014,    0.000016,    0.000019,    0.000021,    0.000025,    0.000029,    0.000033,    0.000038,    0.000043,    0.000050,    0.000057,    0.000066,    0.000075,    0.000086,    0.000098,    0.000112,    0.000128,    0.000146,    0.000166,    0.000189,    0.000214,    0.000244,    0.000276,    0.000313,    0.000354,    0.000401,    0.000453,    0.000512,    0.000577,    0.000651,    0.000733,    0.000824,    0.000926,    0.001040,    0.001167,    0.001308,    0.001465,    0.001639,    0.001832,    0.002045,    0.002282,    0.002544,    0.002834,    0.003153,    0.003506,    0.003894,    0.004322,    0.004792,    0.005309,    0.005876,    0.006499,    0.007181,    0.007927,    0.008744,    0.009636,    0.010610,    0.011673,    0.012831,    0.014091,    0.015463,    0.016954,    0.018572,    0.020329,    0.022232,    0.024294,    0.026525,    0.028938,    0.031544,    0.034357,    0.037390,    0.040659,    0.044179,    0.047965,    0.052035,    0.056407,    0.061100,    0.066132,    0.071525,    0.077300,    0.083481,    0.090089,    0.097151,    0.104692,    0.112740,    0.121322,    0.130470,    0.140214,    0.150588,    0.161626,    0.173364,    0.185841,    0.199097,    0.213176,    0.228122,    0.243983,    0.260811,    0.278660,    0.297588,    0.317657,    0.338934,    0.361491,    0.385406,    0.410763,    0.437656,    0.466184,    0.496458,    0.528600,    0.562746,    0.599046,    0.637667,    0.678799,    0.722653,    0.769469,    0.819523,    0.873127,    0.930640,    0.992480,    1.059128,    1.131151,    1.209210,    1.294091,    1.386724,    1.488224,    1.599933,    1.723476,    1.860832,    2.014432,    2.187266,    2.383038,    2.606343,    2.862874,    3.159641,    3.505157,    3.909455,    4.383732,    4.939186,    5.584438,    6.320939,    7.136539,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000004,    0.000004,    0.000005,    0.000006,    0.000007,    0.000008,    0.000009,    0.000010,    0.000012,    0.000014,    0.000016,    0.000019,    0.000022,    0.000025,    0.000029,    0.000033,    0.000038,    0.000044,    0.000051,    0.000058,    0.000067,    0.000076,    0.000087,    0.000100,    0.000114,    0.000130,    0.000149,    0.000170,    0.000193,    0.000220,    0.000250,    0.000283,    0.000321,    0.000364,    0.000413,    0.000467,    0.000527,    0.000595,    0.000672,    0.000757,    0.000852,    0.000959,    0.001078,    0.001210,    0.001358,    0.001522,    0.001704,    0.001907,    0.002131,    0.002380,    0.002656,    0.002961,    0.003297,    0.003669,    0.004079,    0.004531,    0.005029,    0.005576,    0.006177,    0.006837,    0.007561,    0.008355,    0.009223,    0.010173,    0.011211,    0.012344,    0.013580,    0.014927,    0.016394,    0.017989,    0.019723,    0.021606,    0.023649,    0.025863,    0.028261,    0.030856,    0.033661,    0.036692,    0.039963,    0.043490,    0.047291,    0.051383,    0.055786,    0.060518,    0.065601,    0.071056,    0.076905,    0.083174,    0.089887,    0.097069,    0.104749,    0.112956,    0.121718,    0.131069,    0.141040,    0.151666,    0.162985,    0.175033,    0.187851,    0.201480,    0.215966,    0.231355,    0.247695,    0.265039,    0.283443,    0.302964,    0.323665,    0.345612,    0.368877,    0.393536,    0.419671,    0.447371,    0.476731,    0.507857,    0.540862,    0.575872,    0.613024,    0.652471,    0.694380,    0.738939,    0.786359,    0.836876,    0.890755,    0.948300,    1.009854,    1.075811,    1.146623,    1.222814,    1.304988,    1.393855,    1.490242,    1.595127,    1.709664,    1.835227,    1.973454,    2.126311,    2.296160,    2.485844,    2.698786,    2.939094,    3.211657,    3.522207,    3.877287,    4.284025,    4.749547,    5.279816,    5.877671,    6.540044,    7.254951,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000003,    0.000004,    0.000005,    0.000006,    0.000006,    0.000008,    0.000009,    0.000010,    0.000012,    0.000014,    0.000016,    0.000018,    0.000021,    0.000025,    0.000028,    0.000033,    0.000038,    0.000044,    0.000050,    0.000058,    0.000066,    0.000076,    0.000087,    0.000100,    0.000114,    0.000130,    0.000149,    0.000170,    0.000193,    0.000220,    0.000250,    0.000284,    0.000323,    0.000366,    0.000415,    0.000470,    0.000532,    0.000601,    0.000679,    0.000765,    0.000863,    0.000971,    0.001093,    0.001228,    0.001379,    0.001547,    0.001734,    0.001942,    0.002173,    0.002429,    0.002712,    0.003026,    0.003373,    0.003757,    0.004181,    0.004648,    0.005163,    0.005730,    0.006353,    0.007038,    0.007790,    0.008615,    0.009519,    0.010508,    0.011590,    0.012772,    0.014063,    0.015471,    0.017005,    0.018675,    0.020492,    0.022467,    0.024611,    0.026938,    0.029459,    0.032190,    0.035145,    0.038339,    0.041790,    0.045514,    0.049530,    0.053857,    0.058516,    0.063528,    0.068914,    0.074700,    0.080908,    0.087566,    0.094700,    0.102339,    0.110512,    0.119250,    0.128586,    0.138554,    0.149190,    0.160530,    0.172615,    0.185485,    0.199184,    0.213755,    0.229248,    0.245710,    0.263196,    0.281761,    0.301462,    0.322362,    0.344527,    0.368026,    0.392933,    0.419329,    0.447297,    0.476931,    0.508327,    0.541593,    0.576844,    0.614207,    0.653819,    0.695831,    0.740410,    0.787740,    0.838026,    0.891495,    0.948404,    1.009039,    1.073723,    1.142825,    1.216763,    1.296013,    1.381124,    1.472729,    1.571557,    1.678457,    1.794419,    1.920598,    2.058353,    2.209276,    2.375247,    2.558475,    2.761558,    2.987534,    3.239926,    3.522758,    3.840515,    4.198002,    4.600020,    5.050789,    5.553000,    6.106492,    6.706684,    7.343257,    8.000000,
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000001,    0.000002,    0.000002,    0.000002,    0.000003,    0.000003,    0.000004,    0.000005,    0.000005,    0.000006,    0.000007,    0.000008,    0.000010,    0.000011,    0.000013,    0.000015,    0.000018,    0.000021,    0.000024,    0.000028,    0.000032,    0.000037,    0.000042,    0.000049,    0.000056,    0.000065,    0.000074,    0.000085,    0.000098,    0.000112,    0.000128,    0.000146,    0.000167,    0.000190,    0.000217,    0.000247,    0.000281,    0.000319,    0.000362,    0.000411,    0.000466,    0.000527,    0.000596,    0.000674,    0.000761,    0.000858,    0.000967,    0.001089,    0.001225,    0.001377,    0.001546,    0.001735,    0.001944,    0.002177,    0.002436,    0.002723,    0.003041,    0.003393,    0.003782,    0.004212,    0.004687,    0.005211,    0.005788,    0.006424,    0.007123,    0.007890,    0.008733,    0.009658,    0.010671,    0.011780,    0.012992,    0.014317,    0.015764,    0.017342,    0.019061,    0.020933,    0.022969,    0.025182,    0.027585,    0.030192,    0.033017,    0.036077,    0.039387,    0.042966,    0.046832,    0.051004,    0.055503,    0.060350,    0.065568,    0.071181,    0.077214,    0.083693,    0.090645,    0.098100,    0.106087,    0.114639,    0.123788,    0.133569,    0.144019,    0.155175,    0.167076,    0.179765,    0.193286,    0.207682,    0.223004,    0.239299,    0.256621,    0.275026,    0.294571,    0.315317,    0.337329,    0.360676,    0.385429,    0.411666,    0.439467,    0.468920,    0.500118,    0.533162,    0.568157,    0.605221,    0.644479,    0.686066,    0.730133,    0.776842,    0.826371,    0.878917,    0.934700,    0.993960,    1.056968,    1.124027,    1.195476,    1.271697,    1.353126,    1.440252,    1.533638,    1.633924,    1.741846,    1.858250,    1.984109,    2.120551,    2.268876,    2.430591,    2.607436,    2.801416,    3.014829,    3.250283,    3.510701,    3.799281,    4.119406,    4.474459,    4.867503,    5.300787,    5.775062,    6.288734,    6.837022,    7.411435,    8.000000,
